chrom,date,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3,GC_content,gene_density,2-stage,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16
1,1400000,5.5483368185950965,0.3523157197679792,1.0970899161965506,1.567595274810791,4.972622064862932,0.40246554590861,0.5718,10.0,4.80681,0.2496441150515489,0.2473276469750209,0.2136509155589947,0.1478002388758639,0.0912687187609448,0.0429940574293561,0.0073143073482705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1450000,1.4211727781519397,0.2939745052228655,1.4346143353380476,0.6691079045104981,1.6555041415841236,0.4854957303365071,0.57648,2.0,4.94747,0.2412129345334808,0.2472302822034018,0.2206969086791363,0.1534119397351487,0.0917441165345601,0.0426242651221175,0.0030795531921545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1500000,1.9683584627138333,0.22578771912711,1.5490446928187778,0.5329413708496094,1.4490018005698069,0.4539456510247124,0.59168,4.0,5.33834,0.2143469119031605,0.2344145869790712,0.2243099416368482,0.1636410642622166,0.0991309266132187,0.0503932186955967,0.013763349909888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1550000,2.2961678118686017,0.6094786072649274,1.2554480373709542,0.7872491674804688,2.201337022280012,0.4275738283454047,0.53108,4.0,5.49476,0.1944968934284918,0.2246527352415028,0.2276353129569261,0.1751461536930307,0.1081517827340613,0.05271065052474,0.017206471421247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1600000,3.5309754208900186,0.336024365109035,0.7957720754132951,0.7207731897735595,3.629944192940848,0.2849405153656006,0.60602,6.0,5.03779,0.1884913029250971,0.2200983216020214,0.2300610846306079,0.1848923072416342,0.1159215311592664,0.0495264072732719,0.0110090451681011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1650000,2.3490415568174168,0.2270347619792393,0.9692274088614328,0.6742869083023071,0.9938817249843052,0.2945276752683851,0.5299,5.0,4.90189,0.1869312697576149,0.2160856773936007,0.2287137427301309,0.189436303498488,0.1212274603474874,0.0493447559653309,0.0082607903073468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1700000,0.9445429857556572,0.141589235621861,0.7856385291181293,0.3459061841201782,0.7832545828683035,0.1943902735434638,0.53474,5.0,5.6194,0.1758744677014843,0.2105395745932278,0.2291769679377043,0.1929044051727661,0.1239628698297338,0.0530130689532915,0.0145286458117919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1750000,3.320231499781116,0.3605368034362793,2.4161349832589285,0.9103450971984864,1.6825560948399134,0.5531074659983317,0.53196,2.0,5.71687,0.1646850818049452,0.2096794748123193,0.2350139951641587,0.197352749886803,0.1246586317150998,0.0536367691642826,0.014973297452391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1800000,1.03568457490066,0.3975287485177176,2.002689086216518,0.7299774194335937,0.475170401927403,0.4232027288564046,0.45054,1.0,5.5918,0.1672687832541742,0.2120247251809988,0.2360033952769968,0.1954513816553424,0.1211811942746229,0.0525210518299973,0.0155494685278674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1850000,1.90815922359072,0.3905446276637486,1.339334630519322,1.2583499963378906,1.8290971230098176,0.429554545703464,0.49464,2.0,5.93037,0.1828037862586415,0.2135912738211535,0.225847182622779,0.1837673221854281,0.1162612255175933,0.0555940972413574,0.0221351123530467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1900000,2.2771824395541485,0.5558036284746443,0.463905151890346,0.9982719102478028,2.2133013255310057,0.4463640731472439,0.5833,3.0,5.005,0.1860039385474645,0.2110955777618162,0.2209524278640115,0.1805699016432835,0.1171516374629443,0.0591731943938488,0.0250533223266309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1950000,1.101718474373653,0.5129532625470843,0.4975670281546456,0.8831357606506348,0.8115810515267509,0.4328736996968587,0.55306,1.0,5.58996,0.1656807189017094,0.2034286472485357,0.2292376789950324,0.1944740516312317,0.125815557916786,0.0603037461407822,0.0210595991659223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2000000,1.0356962237338363,0.6245880371311733,0.4481305030604771,0.737262046661377,1.1954515556117469,0.3995794536336263,0.56802,4.0,5.93854,0.1376987934257963,0.1915038428820439,0.237615294614043,0.2118158080742735,0.1379420802438643,0.0636403467912988,0.0197838339686797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2050000,1.3533204931219691,0.3557392159598214,1.4298612041800365,0.7709372929382324,1.3479446188790456,0.8193248167928059,0.57122,2.0,5.61498,0.1238867957632904,0.1826356675303773,0.2363172155024258,0.2181908638432591,0.1463005507053003,0.0689946879326215,0.0236742187227253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2100000,1.2618423959876752,0.3285381733703613,1.0827533820452009,0.7867995489501953,0.6797825898306711,0.5088470371500652,0.55814,2.0,6.1738,0.1323565783097155,0.1838208951131804,0.2290047117361354,0.2111799474346891,0.1457850610161804,0.0718370517414558,0.0260157546486431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2150000,1.8705588914331897,0.3080786459350585,1.252121506652832,0.8070871771240234,1.1469061596461705,0.4708299690755209,0.57866,3.0,5.19298,0.1547285232011468,0.1931859170911192,0.2225313513706234,0.1986356480216273,0.1379917372968611,0.0692691861674579,0.023657636851164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2200000,2.935930569352774,0.375220056250436,0.9681320928519116,1.2422848205566406,2.531028050929478,0.3332099476114909,0.5884,3.0,5.47095,0.1699913781411424,0.2014968947565412,0.2217264945929769,0.192374253067013,0.1318236491718143,0.0645115675059461,0.0180757627645658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2250000,1.3095845837823274,0.3296726262010847,1.235189412754604,0.7937394683837891,0.4370058166067941,0.4206297901407878,0.56766,1.0,5.66727,0.1601516424388845,0.1976882111737357,0.2248886775822001,0.1983807874138665,0.1362372734867039,0.0661093450322987,0.0165440628723102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2300000,1.5297811618147226,0.4878536897713797,0.6016984250095913,0.6721147856903076,0.6276550543539865,0.4653860802374946,0.62818,4.0,5.08509,0.1326638395270961,0.1823628697124763,0.2266512456800631,0.2111376687768705,0.1501345960241065,0.0758675797913458,0.0211822004880415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2350000,1.5305144888621365,0.433302654397147,1.0871851792035785,0.814848798904419,2.503904402433123,0.4385541331821018,0.54024,4.0,5.43396,0.106183738350026,0.1651891317469647,0.2256897110778314,0.2237036928665265,0.164911963007738,0.086088173527147,0.028233589423766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2400000,2.29096367993585,0.8357068489292689,0.9358894403403146,0.645761262512207,2.253911141836984,0.5459059522077773,0.60854,3.0,5.20592,0.0679103623256917,0.115173905391347,0.1661916608942225,0.170092382956675,0.1273171760576003,0.0671001524917747,0.0233619813656296,0.0,0.0,0.0,0.013003160912945,0.1071167041390551,0.1130480060479229,0.0296845074171357,0.0,0.0
1,2450000,0.9212288502449824,0.7422116045270648,0.3295504482923235,0.5467503331756591,0.4904928894805908,0.3938656120215522,0.64548,3.0,5.05829,0.0176169636253464,0.0309869201544562,0.0458412871890149,0.0475929150735592,0.0358298688206155,0.0189280996807713,0.0064645085225116,0.0,0.0,0.0,0.1017606748988393,0.2920402229808398,0.2949192533883136,0.1080192856657318,0.0,0.0
1,2550000,2.084776311961207,0.6543327718353271,0.4434896821921212,0.7844738481140137,1.965840230102539,0.3980919877794054,0.59334,6.0,4.90192,0.0,0.0035646620854775,0.0158658550414074,0.024353203360216,0.0272121676529489,0.0252417068864408,0.017387104594432,0.0106489963238679,0.0008237653624219,0.0,0.1074329156264285,0.3187888701175105,0.3260138747697513,0.1226668781790968,0.0,0.0
1,2600000,1.3860373445076777,1.1986996810477122,0.5100845844159808,0.7191942205810546,1.6721615198625837,0.7944699168226454,0.55048,3.0,4.03833,0.0,0.0018242234968113,0.0360785521948977,0.0618589303003969,0.0691274159352938,0.0651750693673165,0.0508113100003526,0.0332889399170322,0.0127299661412948,0.0,0.0790622375612788,0.2508956097555647,0.2541319220820413,0.085015823247719,0.0,0.0
1,2650000,0.3314974806765852,1.2661226938302177,0.0942797480801173,0.1504632325744629,0.2955321947308948,0.1809791061337789,0.6202,1.0,1.69136,0.0,0.01136789662814,0.0482685578736441,0.0854646371372866,0.1018237104546794,0.107809347717325,0.0968264943832514,0.0772329729509356,0.0523225255302492,0.0256570624630606,0.0592745688531513,0.1479275525626278,0.1434151151048106,0.0426095583408375,0.0,0.0
1,2700000,0.0180715891686801,0.1297801629638671,0.0118077604307447,0.011283813047409,0.0099739785378319,0.0129045498826768,0.51479,1.0,-0.438218,0.0134295694938649,0.013015229399783,0.0262717259510423,0.0605710049706789,0.0926150017389056,0.1268453157447226,0.1386575325670497,0.1333867961862264,0.1113326383437232,0.0788505201172187,0.0593365319692219,0.0739226990932879,0.059142827512365,0.0126226069119093,0.0,0.0
1,2750000,0.3545903318418305,0.7829181004987444,0.2114597939314161,0.257435259065628,0.2034477923815591,0.5458622427940368,0.57026,3.0,-0.700003,0.0064441397683305,0.0,0.0,0.0273970929039366,0.0745829516419082,0.1324452658603649,0.1672898019726471,0.1775331568406686,0.1574434116601188,0.1086444311650873,0.0641584245042941,0.053170404377349,0.0308909193052943,0.0,0.0,0.0
1,2800000,0.7060252525592673,1.254024394444057,0.4123583487919399,0.4840650686645508,0.3689817055838449,0.7515322951083713,0.56156,4.0,-0.571769,0.0,0.0,0.0,0.0212175665525074,0.072481716986809,0.1263026533622532,0.1657032084821397,0.1799100927710995,0.1670393655366266,0.1169661739512353,0.0705175370011439,0.0537064516879482,0.0261552336682367,0.0,0.0,0.0
1,2850000,0.7618388208007812,1.0030326808384489,0.3429179832349505,0.3729646957397461,0.3608709568786621,0.6735443353441027,0.59716,0.0,-0.563044,0.0,0.0,0.0,0.0404157783465745,0.095406188298085,0.1411274986798774,0.1704739843101071,0.1804804097740429,0.1675629434715898,0.1181655137383355,0.0585795526445893,0.0248562140814887,0.0029319166553095,0.0,0.0,0.0
1,2900000,0.6968580615865774,1.3331296670096262,0.4017257811192103,0.4410611590576171,0.3634463596235002,0.6245886516316731,0.58346,0.0,-0.162122,0.0,0.0,0.0,0.0542999181269493,0.112867335675315,0.1558732628713711,0.1779739819876825,0.1793425912152923,0.1590370428861563,0.106062048678627,0.0448036684830155,0.0097401500755906,0.0,0.0,0.0,0.0
1,2950000,0.6288677872651199,1.2179160663713726,0.4788311801365443,0.4741202777099609,0.4349160742623465,0.8090025195651585,0.5251,1.0,0.130464,0.0,0.0,0.0166875996471598,0.079486840241258,0.135960368798742,0.1715885858977673,0.1822039902031279,0.1697285545346509,0.1365343951787211,0.082119199636416,0.0256904658621565,0.0,0.0,0.0,0.0,0.0
1,3000000,0.6161463146341258,1.726531059134347,0.4560196122523716,0.5104728712463379,0.4111823073904855,0.771578923034668,0.53996,1.0,0.889802,0.0,0.0,0.0390019304236139,0.106461818008991,0.156698517642416,0.1798505756205936,0.1791442763000248,0.1561635329000589,0.1133265100286965,0.0584751089027293,0.0108777301728755,0.0,0.0,0.0,0.0,0.0
1,3050000,1.005157199180866,0.8817323025730679,0.4522653959655762,0.5143885820770263,1.0481045455932618,0.4646011426459419,0.59204,2.0,0.856937,0.0,0.0,0.0488703755882057,0.1185527778832696,0.1633460084621331,0.1781139246419366,0.173020219538452,0.1482633614911248,0.1061925606309636,0.0533226095667413,0.010318162197173,0.0,0.0,0.0,0.0,0.0
1,3100000,0.7818278765027276,0.4751886511775425,0.4085899931771414,0.4738393997192383,0.352707311226981,0.3685257669915093,0.58968,3.0,0.581451,0.0,0.0048373220894577,0.0519775142588907,0.1183324825859099,0.1600238127983219,0.1701647286160878,0.1627957206514732,0.1413202341327685,0.1075882948969534,0.0619344876805181,0.0210254022896184,0.0,0.0,0.0,0.0,0.0
1,3150000,1.0974087398344896,0.5359999261147635,0.4526516292027064,0.5366926943206787,0.3798870401000976,0.4579663298712836,0.5735,1.0,0.66523,0.0,0.0135409407628037,0.0627273093655428,0.1259325213837715,0.1625713879734293,0.1657833887230701,0.1531160478692786,0.1307060039540082,0.100554254348184,0.0609992555003559,0.023909101539638,0.0001597885799176,0.0,0.0,0.0,0.0
1,3200000,0.7193792685041757,0.6433215182059152,0.3906036015755789,0.5296241269683838,0.3749331195831298,0.4172336890496148,0.56358,2.0,1.34374,0.0,0.0233025036004169,0.0818334516364005,0.1465003385183789,0.1753957597045616,0.1682578445943452,0.1470304731180984,0.11869018927997,0.0842120513590683,0.0442949573253627,0.010482430863397,0.0,0.0,0.0,0.0,0.0
1,3250000,0.6390721542463631,0.9639940671212331,0.3972108066449846,0.6445352541351318,0.4330159268951416,0.4318839324951172,0.57294,1.0,1.98242,0.002506309794437,0.0362135827012266,0.1041068576083459,0.171071943677642,0.1898596717927432,0.1707885107277827,0.1394677222573148,0.1021689772268007,0.0616444543575855,0.022171969856121,0.0,0.0,0.0,0.0,0.0,0.0
1,3300000,0.9940829613415948,0.8900696698434012,0.4520889086914063,0.8954869380187989,0.5454862484632219,0.4999612866041395,0.5538,3.0,2.71462,0.014541116609844,0.0539770356673995,0.1268951309876292,0.1895349731855232,0.1968037861467651,0.1665889214051464,0.1269062851719015,0.0826447611192204,0.0388506337968902,0.00325735590968,0.0,0.0,0.0,0.0,0.0,0.0
1,3350000,0.7894758612271014,0.8584977844674246,0.4372324885341099,0.5642468394470215,0.3621122512708391,0.4426870284695095,0.56978,2.0,3.29766,0.0338860346317298,0.0779439619873453,0.1496817259343026,0.1998475386724604,0.1929605828113159,0.1525585330475627,0.1087405849898357,0.0637315668333967,0.0206494710920504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3400000,0.7697176228385135,0.6928652196611677,0.5146285072653635,0.6444126454162598,0.6007785972377232,0.5792714481608072,0.56832,1.0,3.75724,0.0590853649015778,0.1044682277172211,0.1688757326594737,0.2032696523717772,0.1839246259184904,0.1364461230370798,0.0909627430324585,0.0474097573294126,0.0055577730325084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3450000,1.8450285601490937,0.3857915722002302,0.918613266154698,0.8383997950744629,1.1222051202828542,0.435281359524197,0.61474,3.0,4.19789,0.0794149866159506,0.1229409107737193,0.1785066864907427,0.2012274009015779,0.1762577807380902,0.1267796736958845,0.0793789407959818,0.0354936199880527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3500000,1.807972271181304,0.3511840291922433,0.6642429228646415,1.316729955444336,1.1620611395263671,0.3749065908643934,0.63324,1.0,4.15441,0.0936110528666034,0.1348412270686511,0.183401718350846,0.1975106020926697,0.1696978891406735,0.1206131393060073,0.0724957805962417,0.0278285905783069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3550000,1.058480513368804,0.341219781363351,0.7282822000340053,0.800206639099121,0.4901856952340262,0.4082959709167481,0.61438,2.0,4.53615,0.1072967905363708,0.1466148007843003,0.1915001542434323,0.1977891403603689,0.1622245957007076,0.1101438085220877,0.0634154255053398,0.0210152843473922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3600000,1.6128482548154637,0.3683163324519566,1.2340283559308731,1.135593596496582,3.464346254882813,0.4004134497748481,0.55926,4.0,4.42563,0.109819775480736,0.151495675258576,0.1986190956726228,0.2025589496413534,0.1607582225737522,0.1039740905606275,0.0574957345479304,0.0152784562644013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3650000,1.6348964868164062,0.3211123752593994,0.8333180727277483,1.2761922163391113,1.3754589805821011,0.328772472568088,0.58526,3.0,5.29752,0.1030364440999512,0.1515146247249603,0.2066435912801466,0.2152001752503627,0.1709227585058721,0.1040923252686907,0.0483106732257955,0.0002794076442207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3700000,0.8362455559776569,0.5058185249546596,0.714584088973999,0.4774323621368408,0.3146697258213588,0.3567778704833984,0.59156,5.0,5.77107,0.095592440430573,0.1467044977742076,0.2068609825745957,0.2220664296088278,0.179660416105479,0.1064421011577523,0.0426731323485643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3750000,1.476376310687887,0.735022067086356,1.045489369190761,0.9133053406524658,2.694873113839286,0.5077587594604491,0.55246,5.0,5.04683,0.0865382349606701,0.1347030448663664,0.1971793781677663,0.2215994780055114,0.186369415754443,0.1167423211281935,0.0531395490525133,0.0037285780645357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3800000,0.6912133275946256,0.5572820326668876,1.2018984323556083,0.6551882220458984,0.5181654520525251,0.5654091879781088,0.47748,1.0,4.39031,0.0688242674959704,0.1118060951526053,0.1769176717612008,0.2146750913774224,0.1923073024842921,0.1336286477502902,0.0757235890217635,0.026117334956455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3850000,1.2243177469608704,0.3340762500653947,1.5812919787597657,0.6956347940063476,1.8556725170462471,0.5339507942199707,0.50666,3.0,4.04166,0.0406406635401547,0.0825458356861236,0.1548723773407375,0.2092173309674382,0.2024635719480788,0.1560777797564934,0.1039370439601969,0.0502453968007767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3900000,1.1388632929098197,1.294291531197684,0.4932211649758475,0.6044045655822754,1.924183329522269,0.6645183571370442,0.52972,4.0,3.01901,0.015056337911504,0.053052805559709,0.1250939852521366,0.1893671601683917,0.1997249053065074,0.172000951151019,0.1325587701790127,0.0828847986162199,0.0302602858554994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3950000,0.5551910672733701,1.5317541339111331,0.4571711073630197,0.5748504640197754,0.3957248903438023,0.62914296939426,0.50582,2.0,1.99738,0.0038286354157267,0.0307280969614926,0.0910633665809826,0.1564893615988868,0.1811682077119496,0.1725539531119586,0.1494166752510199,0.1133778134964005,0.0698078022188921,0.0315660876526901,0.0,0.0,0.0,0.0,0.0,0.0
1,4000000,0.4762972810837318,1.682989431108747,0.435083279157366,0.5067717491149902,0.4039277264840262,0.6272951807318794,0.47794,2.0,0.991205,0.0,0.011409821654813,0.0562130796093303,0.1198219554583703,0.1555297167538429,0.1629412546201758,0.1544966749121163,0.1337577404235955,0.1053191366807793,0.0694825921044765,0.0290654491538644,0.0019569010494085,0.0,0.0,0.0,5.6775792266681695e-06
1,4050000,0.4759341143693595,1.430263356454032,0.4053281527273996,0.4916057888793945,0.4018781172834124,0.710372604675293,0.51242,0.0,0.194578,0.0,0.0,0.0232120945167846,0.0788506400008968,0.1201744279026979,0.1404846864605159,0.1447414678704082,0.1389968261802683,0.1280977433275677,0.1025562498932424,0.0661526301877066,0.0399183170264938,0.0168149166334173,0.0,0.0,0.0
1,4100000,0.5069364347260573,1.7768252171979633,0.4384786737278529,0.5784744592285156,0.4210980350276402,0.6694939475843642,0.49968,0.0,-0.865333,0.0,0.0,0.0004092525360911,0.0411253397291026,0.0817611644767017,0.1123545900813457,0.127248334237433,0.1343095508086339,0.1394227447872542,0.1270169057238346,0.0994878949929982,0.0785720742178702,0.0488175158280171,0.009474632580717,0.0,0.0
1,4150000,0.3891952721326104,1.6030198427908764,0.4005741558619908,0.5231808973693848,0.3825882862091064,0.5923195539008247,0.47402,1.0,-1.64639,0.0,0.0,0.0,0.0088914756743977,0.0418546252109548,0.076885722659763,0.1011607680009427,0.122310188603302,0.1445391028551708,0.1465034030505226,0.1283142772968,0.1153323722126345,0.0835774976893095,0.0306305667462019,0.0,0.0
1,4200000,0.3559260179401266,1.1529163935852051,0.5236795747593471,0.6695211450958252,0.4785801099613734,0.8887354566107855,0.4437,0.0,-2.39703,1.7270697122004897e-05,0.0,0.0,0.0,0.0099304194756789,0.0400428719804654,0.0686954356121259,0.1008200231949524,0.1378787208630108,0.1538464422567347,0.1471275308662528,0.1439021633610081,0.1164352147723832,0.0598726099671057,0.0181519301054792,0.0032793668476805
1,4250000,0.3982383082738415,0.9560618397957936,0.5649427345057896,0.5724559392547608,0.5212920066506522,1.1007365745713975,0.44506,0.0,-2.79958,0.0,0.0,0.0,0.0,0.0,0.0101671534952853,0.0366150927049908,0.0717561060621194,0.1177928787961592,0.1459123162897121,0.1537026288620919,0.1624513692167586,0.1437743865762306,0.0915266121464371,0.0452549812993749,0.0210464745508396
1,4300000,0.3876201488942113,0.8834432099260602,0.4752964973231724,0.5142391917419433,0.4554624196733747,1.0483026823594834,0.50758,0.0,-3.24341,0.0,0.0,0.0,0.0,0.0,0.0,0.0083611260082409,0.0412419515626714,0.0933601601611546,0.1317110454766391,0.153588317219533,0.1755179010050513,0.1652206916799506,0.1174898327220479,0.0710588382216263,0.0424501359430844
1,4350000,0.4074011650032832,0.951174426182338,0.5523333609444754,0.5562519737243652,0.514629156603132,1.137742134874132,0.48234,0.0,-3.9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062167853071975,0.0642968337648593,0.112785687164685,0.1511538687289712,0.1896520256930937,0.1860514873591883,0.1392817843530118,0.0912316917801196,0.0593298358488733
1,4400000,0.3061050780513368,0.8944049014282227,0.5612879894692557,0.532918030090332,0.563740841544015,1.23861088985867,0.46186,1.0,-4.51863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234414824032577,0.0835489375042252,0.1412612579767004,0.2001829677952755,0.2070818161449537,0.1630211426319598,0.1105379420070963,0.0709244535365311
1,4450000,0.4067718926265322,0.8664462850952148,0.5313376003919329,0.4867524526977539,0.4963916926574707,1.2506143910386829,0.48814,1.0,-4.53243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493496158524803,0.1245324408615391,0.2037587274203286,0.2236042042728784,0.1840188340083965,0.129919718059486,0.0848164595248909
1,4500000,0.3466558531241581,0.8877048641531808,0.5555355760410854,0.5120904511260986,0.4818600417545863,1.234539847446018,0.46486,0.0,-4.48113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282248173532208,0.1094343742430571,0.1963979531158245,0.2239520266450507,0.1915866540935078,0.1452434025756943,0.1051607719736444
1,4550000,0.3529338904860924,1.1005862092808314,0.5599432686941964,0.5277336708831787,0.5180480912017822,1.1611122060479058,0.4577,2.0,-4.7933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169765125886998,0.1027820795191768,0.1942804530393623,0.223992726697938,0.1946856030746045,0.1524933565968887,0.1147892684833297
1,4600000,0.4292080646804284,0.9585604868425642,0.4731816471862793,0.4948287408447265,0.4233799099513463,1.1915095625135634,0.50508,0.0,-4.68503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046996405663838,0.0972719754112035,0.1973334640576002,0.2300404655337251,0.2003381431516072,0.1557766267238243,0.1145396845556556
